County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Kent,Michigan,5,0,0,0.0,43.032162,-85.54929820000001,2020-03-18 19:42 EDT
St. Clair,Michigan,2,0,0,0.0,42.83189,-82.50220999999999,2020-03-18 19:42 EDT
Montcalm,Michigan,1,0,0,0.0,43.3109547,-85.1525018,2020-03-18 19:42 EDT
Bay,Michigan,1,0,0,0.0,43.7073289,-83.99203709999999,2020-03-18 19:42 EDT
Charlevoix,Michigan,1,0,0,0.0,45.31653,-85.26071999999999,2020-03-18 19:42 EDT
Monroe,Michigan,1,0,0,0.0,41.916059999999995,-83.3979,2020-03-18 19:42 EDT
Ottawa,Michigan,1,0,0,0.0,42.9607123,-85.9951657,2020-03-18 19:42 EDT
Leelanau,Michigan,1,0,0,0.0,44.9384907,-85.81182340000001,2020-03-18 19:42 EDT
Otsego,Michigan,1,0,0,0.0,45.0992,-84.6482,2020-03-18 19:42 EDT
Jackson,Michigan,1,0,0,0.0,42.24848239999999,-84.4234498,2020-03-18 19:42 EDT
Milwaukee,Wisconsin,47,7,0,0.0,43.042,-87.90687,2020-03-18 19:42 EDT
Dane,Wisconsin,23,4,0,0.0,43.2509,-89.51829000000001,2020-03-18 19:42 EDT
Fond du Lac,Wisconsin,13,1,0,0.0,43.77302,-88.44709,2020-03-18 19:42 EDT
Waukesha,Wisconsin,5,1,0,0.0,43.01458,-88.23548000000001,2020-03-18 19:42 EDT
Winnebago,Wisconsin,5,2,0,0.0,44.07516,-88.52521999999999,2020-03-18 19:42 EDT
Sheboygan,Wisconsin,4,1,0,0.0,43.74978,-87.71343,2020-03-18 19:42 EDT
Kenosha,Wisconsin,4,0,0,0.0,42.58808,-87.82326,2020-03-18 19:42 EDT
Washington,Wisconsin,2,1,0,0.0,43.3684626,-88.23074629999999,2020-03-18 19:42 EDT
La Crosse,Wisconsin,2,2,0,0.0,43.812670000000004,-91.25206,2020-03-18 19:42 EDT
Pierce,Wisconsin,1,0,0,0.0,44.72273320000001,-92.42192320000001,2020-03-18 19:42 EDT
Racine,Wisconsin,1,0,0,0.0,42.725640000000006,-87.78955,2020-03-18 19:42 EDT
Wood,Wisconsin,1,0,0,0.0,44.475229999999996,-90.16062,2020-03-18 19:42 EDT
Outagamie,Wisconsin,1,0,0,0.0,44.4161518,-88.4649782,2020-03-18 19:42 EDT
Brown,Wisconsin,1,1,0,0.0,44.452627299999996,-88.0037092,2020-03-18 19:42 EDT
Walworth,Wisconsin,1,1,0,0.0,42.6686008,-88.5419541,2020-03-18 19:42 EDT
Davidson,Tennessee,58,12,0,0.0,36.16956079999999,-86.7847568,2020-03-18 19:42 EDT
Williamson,Tennessee,24,3,0,0.0,35.893826700000005,-86.8986396,2020-03-18 19:42 EDT
Shelby,Tennessee,4,1,0,0.0,35.1269,-89.9253,2020-03-18 19:42 EDT
Hamilton,Tennessee,3,2,0,0.0,35.179320399999995,-85.16684140000001,2020-03-18 19:42 EDT
Knox,Tennessee,2,0,0,0.0,35.9956069,-83.934652,2020-03-18 19:42 EDT
Sumner,Tennessee,2,2,0,0.0,36.4694621,-86.460332,2020-03-18 19:42 EDT
Sullivan,Tennessee,1,0,0,0.0,36.5128018,-82.30449499999999,2020-03-18 19:42 EDT
Jefferson,Tennessee,1,0,0,0.0,36.0571754,-83.45179449999999,2020-03-18 19:42 EDT
Rutherford,Tennessee,1,0,0,0.0,35.842743299999995,-86.4167525,2020-03-18 19:42 EDT
Campbell,Tennessee,1,0,0,0.0,36.403456299999995,-84.1493609,2020-03-18 19:42 EDT
Sevier,Tennessee,1,0,0,0.0,35.7840684,-83.5242224,2020-03-18 19:42 EDT
Cheatham,Tennessee,1,1,0,0.0,36.261370899999996,-87.08723570000001,2020-03-18 19:42 EDT
Robertson,Tennessee,1,1,0,0.0,36.5254295,-86.870553,2020-03-18 19:42 EDT
Fairfield,Connecticut,69,21,1,0.0144928,41.16633,-73.22876,2020-03-18 19:42 EDT
Hartford,Connecticut,11,4,0,0.0,41.76375,-72.67394,2020-03-18 19:42 EDT
New Haven,Connecticut,10,2,0,0.0,41.308009999999996,-72.92432,2020-03-18 19:42 EDT
Litchfield,Connecticut,5,0,0,0.0,41.74626,-73.18895,2020-03-18 19:42 EDT
Middlesex,Connecticut,1,1,0,0.0,41.463066600000005,-72.5347041,2020-03-18 19:42 EDT
Durham,North Carolina,27,11,0,0.0,35.99542,-78.89644,2020-03-18 19:42 EDT
Wake,North Carolina,22,5,0,0.0,35.7901085,-78.65039759999999,2020-03-18 19:42 EDT
Mecklenburg,North Carolina,14,3,0,0.0,35.2414779,-80.83080550000001,2020-03-18 19:42 EDT
Chatham,North Carolina,3,0,0,0.0,35.7026299,-79.2554158,2020-03-18 19:42 EDT
Harnett,North Carolina,3,0,0,0.0,35.34117,-78.78837,2020-03-18 19:42 EDT
Watauga,North Carolina,3,2,0,0.0,36.2310136,-81.6964558,2020-03-18 19:42 EDT
Forsyth,North Carolina,2,0,0,0.0,36.130537,-80.2563022,2020-03-18 19:42 EDT
Johnston,North Carolina,2,0,0,0.0,35.5176559,-78.3657386,2020-03-18 19:42 EDT
Cabarrus,North Carolina,1,0,0,0.0,35.2372,-80.5423,2020-03-18 19:42 EDT
Onslow,North Carolina,1,0,0,0.0,34.7334689,-77.4296641,2020-03-18 19:42 EDT
Wayne,North Carolina,1,0,0,0.0,35.3637623,-78.0041603,2020-03-18 19:42 EDT
Brunswick,North Carolina,1,0,0,0.0,34.0705938,-78.2374968,2020-03-18 19:42 EDT
Craven,North Carolina,1,0,0,0.0,35.11728660000001,-77.0824703,2020-03-18 19:42 EDT
Wilson,North Carolina,1,0,0,0.0,35.721959999999996,-77.91637,2020-03-18 19:42 EDT
Iredell,North Carolina,1,0,0,0.0,35.8311,-80.8987,2020-03-18 19:42 EDT
Sampson,North Carolina,1,0,0,0.0,34.991607200000004,-78.371577,2020-03-18 19:42 EDT
Guilford,North Carolina,1,0,0,0.0,36.0794682,-79.78897009999999,2020-03-18 19:42 EDT
Lincoln,North Carolina,1,0,0,0.0,35.485768799999995,-81.2306512,2020-03-18 19:42 EDT
Gaston,North Carolina,1,1,0,0.0,35.2941764,-81.1801548,2020-03-18 19:42 EDT
New Hanover,North Carolina,1,1,0,0.0,34.232921600000005,-77.88477519999999,2020-03-18 19:42 EDT
Union,North Carolina,1,1,0,0.0,34.988325700000004,-80.5307445,2020-03-18 19:42 EDT
Moore,North Carolina,1,1,0,0.0,35.3106825,-79.4813103,2020-03-18 19:42 EDT
Cuyahoga,Ohio,38,7,0,0.0,41.4244148,-81.6585817,2020-03-18 19:42 EDT
Butler,Ohio,8,2,0,0.0,39.438638399999995,-84.5761677,2020-03-18 19:42 EDT
Franklin,Ohio,7,3,0,0.0,39.9694713,-83.0093307,2020-03-18 19:42 EDT
Lorain,Ohio,6,2,0,0.0,41.4682,-82.17815,2020-03-18 19:42 EDT
Summit,Ohio,4,0,0,0.0,41.1259157,-81.53218829999999,2020-03-18 19:42 EDT
Medina,Ohio,4,1,0,0.0,41.14042,-81.86402,2020-03-18 19:42 EDT
Stark,Ohio,3,0,0,0.0,40.8139096,-81.3656565,2020-03-18 19:42 EDT
Mahoning,Ohio,3,2,0,0.0,41.0146443,-80.77623829999999,2020-03-18 19:42 EDT
Trumbull,Ohio,2,0,0,0.0,41.3170671,-80.7611827,2020-03-18 19:42 EDT
Belmont,Ohio,2,0,0,0.0,40.02955,-81.03891,2020-03-18 19:42 EDT
Lake,Ohio,2,1,0,0.0,41.696408399999996,-81.2373189,2020-03-18 19:42 EDT
Coshocton,Ohio,2,0,0,0.0,40.301617799999995,-81.92001379999999,2020-03-18 19:42 EDT
Lucas,Ohio,1,0,0,0.0,41.6198584,-83.6597766,2020-03-18 19:42 EDT
Tuscarawas,Ohio,1,0,0,0.0,40.39758,-81.40727,2020-03-18 19:42 EDT
Geauga,Ohio,1,0,0,0.0,41.4995451,-81.1785838,2020-03-18 19:42 EDT
Darke,Ohio,1,0,0,0.0,40.1332381,-84.61936159999999,2020-03-18 19:42 EDT
Huron,Ohio,1,1,0,0.0,41.1462065,-82.5983497,2020-03-18 19:42 EDT
Ashland,Ohio,1,1,0,0.0,40.845985399999996,-82.27068220000001,2020-03-18 19:42 EDT
Delaware,Ohio,1,1,0,0.0,40.278420399999995,-83.0049769,2020-03-18 19:42 EDT
Montgomery,Ohio,1,1,0,0.0,39.7546878,-84.2909755,2020-03-18 19:42 EDT
Montgomery,Maryland,31,7,0,0.0,39.1363682,-77.2040317,2020-03-18 19:42 EDT
Prince George's,Maryland,20,6,0,0.0,38.828386200000004,-76.8458707,2020-03-18 19:42 EDT
Baltimore,Maryland,10,4,0,0.0,39.29058,-76.60925999999999,2020-03-18 19:42 EDT
Howard,Maryland,8,4,0,0.0,39.2511278,-76.9312584,2020-03-18 19:42 EDT
Anne Arundel,Maryland,4,1,0,0.0,39.008897,-76.60328630000001,2020-03-18 19:42 EDT
Baltimore City,Maryland,4,2,0,0.0,39.301941299999996,-76.61111170000001,2020-03-18 19:42 EDT
Harford,Maryland,3,1,0,0.0,39.5544404,-76.31583959999999,2020-03-18 19:42 EDT
Charles,Maryland,2,1,0,0.0,38.4741042,-77.0128671,2020-03-18 19:42 EDT
Carroll,Maryland,1,-1,0,0.0,39.5629588,-77.0224657,2020-03-18 19:42 EDT
Talbot,Maryland,1,0,0,0.0,38.7592645,-76.1136695,2020-03-18 19:42 EDT
Frederick,Maryland,1,0,0,0.0,39.41574,-77.41203,2020-03-18 19:42 EDT
Fairfax,Virginia,14,2,0,0.0,38.84179,-77.30887,2020-03-18 19:42 EDT
Arlington,Virginia,14,1,0,0.0,38.8905,-77.08629,2020-03-18 19:42 EDT
James City,Virginia,13,1,1,0.07692310000000001,37.3132739,-76.7733526,2020-03-18 19:42 EDT
Loudoun,Virginia,5,0,0,0.0,39.0906991,-77.63564790000001,2020-03-18 19:42 EDT
Chesterfield,Virginia,5,1,0,0.0,37.377559999999995,-77.50816999999999,2020-03-18 19:42 EDT
Virginia Beach City,Virginia,4,0,0,0.0,36.748178700000004,-76.0574891,2020-03-18 19:42 EDT
Prince William,Virginia,4,0,0,0.0,38.7024474,-77.4800235,2020-03-18 19:42 EDT
Richmond City,Virginia,3,3,0,0.0,37.52950870000001,-77.4757329,2020-03-18 19:42 EDT
Alexandria City,Virginia,2,0,0,0.0,38.8183862,-77.0862296,2020-03-18 19:42 EDT
Stafford,Virginia,2,1,0,0.0,38.42346,-77.40816,2020-03-18 19:42 EDT
Henrico,Virginia,2,0,0,0.0,37.5059,-77.3324,2020-03-18 19:42 EDT
Spotsylvania,Virginia,1,0,0,0.0,38.20174,-77.58855,2020-03-18 19:42 EDT
Hanover,Virginia,1,0,0,0.0,37.768809999999995,-77.37109,2020-03-18 19:42 EDT
Prince Edward,Virginia,1,0,0,0.0,37.2242974,-78.44105649999999,2020-03-18 19:42 EDT
Harrisonburg,Virginia,1,0,0,0.0,38.45163,-78.8697,2020-03-18 19:42 EDT
Charlottesville City,Virginia,1,0,0,0.0,38.037313299999994,-78.48702109999999,2020-03-18 19:42 EDT
York,Virginia,1,0,1,1.0,37.2418862,-76.55913609999999,2020-03-18 19:42 EDT
Williamsburg,Virginia,1,0,0,0.0,37.26927,-76.70756,2020-03-18 19:42 EDT
Goochland,Virginia,1,0,0,0.0,37.7220189,-77.91622240000001,2020-03-18 19:42 EDT
Charles City,Virginia,1,1,0,0.0,37.34197,-77.0725,2020-03-18 19:42 EDT
Lynchburg,Virginia,1,1,0,0.0,37.400409,-79.1909792,2020-03-18 19:42 EDT
Norfolk,Virginia,1,1,0,0.0,36.892799600000004,-76.2609843,2020-03-18 19:42 EDT
Hennepin,Minnesota,28,4,0,0.0,45.0057578,-93.4749321,2020-03-18 19:42 EDT
Ramsey,Minnesota,12,1,0,0.0,45.018122399999996,-93.09961679999999,2020-03-18 19:42 EDT
Dakota,Minnesota,8,2,0,0.0,44.6709807,-93.0666777,2020-03-18 19:42 EDT
Olmsted,Minnesota,6,1,0,0.0,44.0037994,-92.40181820000001,2020-03-18 19:42 EDT
Anoka,Minnesota,3,0,0,0.0,45.19833,-93.38996999999999,2020-03-18 19:42 EDT
Stearns,Minnesota,3,0,0,0.0,45.5520968,-94.61375670000001,2020-03-18 19:42 EDT
Washington,Minnesota,3,1,0,0.0,45.0411011,-92.8833786,2020-03-18 19:42 EDT
Carver,Minnesota,2,1,0,0.0,44.76325,-93.62524,2020-03-18 19:42 EDT
Wright,Minnesota,2,1,0,0.0,45.173442,-93.9635579,2020-03-18 19:42 EDT
Blue earth,Minnesota,2,1,0,0.0,43.9505,-93.9878,2020-03-18 19:42 EDT
Martin,Minnesota,2,2,0,0.0,43.6743491,-94.55104940000001,2020-03-18 19:42 EDT
Nicollet,Minnesota,2,2,0,0.0,44.3496797,-94.246864,2020-03-18 19:42 EDT
Renville,Minnesota,1,0,0,0.0,44.78921,-95.21243,2020-03-18 19:42 EDT
Waseca,Minnesota,1,0,0,0.0,44.07804,-93.50742,2020-03-18 19:42 EDT
Benton,Minnesota,1,0,0,0.0,45.7211,-93.9733,2020-03-18 19:42 EDT
Scott,Minnesota,1,1,0,0.0,44.648511,-93.535747,2020-03-18 19:42 EDT
Washington,Oregon,23,2,1,0.043478300000000004,45.5600596,-123.098408,2020-03-18 19:42 EDT
Linn,Oregon,15,0,0,0.0,44.4887414,-122.5343983,2020-03-18 19:42 EDT
Marion,Oregon,8,4,0,0.0,44.75045,-122.94051999999999,2020-03-18 19:42 EDT
Deschutes,Oregon,6,0,0,0.0,44.159240000000004,-121.25967,2020-03-18 19:42 EDT
Clackamas,Oregon,6,0,0,0.0,45.41211,-122.56908999999999,2020-03-18 19:42 EDT
Multnomah,Oregon,3,0,1,0.3333333,45.46975,-122.70562,2020-03-18 19:42 EDT
​Benton,Oregon,3,1,0,0.0,44.4918359,-123.4292918,2020-03-18 19:42 EDT
Jackson,Oregon,2,0,0,0.0,42.4321189,-122.72848619999999,2020-03-18 19:42 EDT
Umatilla,Oregon,2,0,0,0.0,45.91768,-119.34203000000001,2020-03-18 19:42 EDT
Yamhill,Oregon,2,1,0,0.0,45.34037,-123.18786999999999,2020-03-18 19:42 EDT
Lane,Oregon,2,1,1,0.5,43.938735,-122.84792730000001,2020-03-18 19:42 EDT
Klamath,Oregon,1,0,0,0.0,42.6921914,-121.64335179999999,2020-03-18 19:42 EDT
Douglas,Oregon,1,0,0,0.0,43.279771000000004,-123.16648719999999,2020-03-18 19:42 EDT
Polk,Oregon,1,-1,0,0.0,44.9037345,-123.4127777,2020-03-18 19:42 EDT
Salt Lake,Utah,22,2,0,0.0,40.76031,-111.88821999999999,2020-03-18 19:42 EDT
Summit,Utah,15,7,0,0.0,40.8680986,-110.95584640000001,2020-03-18 19:42 EDT
Non-Utah resident,Utah,10,0,0,0.0,39.323725200000005,-111.67824840000002,2020-03-18 19:42 EDT
Davis,Utah,6,2,0,0.0,40.9997362,-111.9800051,2020-03-18 19:42 EDT
Weber-Morgan,Utah,4,0,0,0.0,41.2245943,-111.9703114,2020-03-18 19:42 EDT
Wasatch,Utah,2,0,0,0.0,40.3304771,-111.1683986,2020-03-18 19:42 EDT
Southwest Utah,Utah,1,0,0,0.0,37.003577299999996,-112.9680908,2020-03-18 19:42 EDT
Tooele,Utah,1,0,0,0.0,40.534079999999996,-112.29848999999999,2020-03-18 19:42 EDT
Bear River,Utah,1,0,0,0.0,41.45827,-112.29023000000001,2020-03-18 19:42 EDT
Utah,Utah,1,1,0,0.0,40.113563799999994,-111.6594534,2020-03-18 19:42 EDT
Kershaw,South Carolina,25,3,0,0.0,34.338922100000005,-80.590296,2020-03-18 19:42 EDT
Beaufort,South Carolina,6,2,0,0.0,32.43119,-80.66993000000001,2020-03-18 19:42 EDT
Horry,South Carolina,5,1,0,0.0,33.93188,-79.1347,2020-03-18 19:42 EDT
Charleston,South Carolina,4,1,0,0.0,32.78115,-79.9316,2020-03-18 19:42 EDT
Lexington,South Carolina,4,1,1,0.25,33.98105,-81.23595,2020-03-18 19:42 EDT
Richland,South Carolina,4,3,0,0.0,34.0214529,-80.90134499999999,2020-03-18 19:42 EDT
Greenville,South Carolina,3,1,0,0.0,34.84827,-82.40011,2020-03-18 19:42 EDT
Lancaster,South Carolina,2,0,0,0.0,34.72096,-80.77112,2020-03-18 19:42 EDT
Anderson,South Carolina,2,0,0,0.0,34.500609999999995,-82.64962,2020-03-18 19:42 EDT
Spartanburg,South Carolina,1,0,0,0.0,34.94838,-81.93494,2020-03-18 19:42 EDT
Fairfield,South Carolina,1,0,0,0.0,34.395186200000005,-81.12116929999999,2020-03-18 19:42 EDT
Calhoun,South Carolina,1,0,0,0.0,33.675959399999996,-80.78363900000001,2020-03-18 19:42 EDT
York,South Carolina,1,0,0,0.0,34.9747504,-81.18448769999999,2020-03-18 19:42 EDT
Lee,South Carolina,1,1,0,0.0,34.1632896,-80.25444250000001,2020-03-18 19:42 EDT
Clark,Nevada,42,0,1,0.0238095,36.217099700000006,-115.0246913,2020-03-18 19:42 EDT
Washoe,Nevada,12,0,0,0.0,40.6869602,-119.66599099999999,2020-03-18 19:42 EDT
Carson City,Nevada,1,-1,0,0.0,39.16506,-119.76697,2020-03-18 19:42 EDT
Jefferson,Alabama,25,4,0,0.0,33.554273699999996,-86.8964891,2020-03-18 19:42 EDT
Lee,Alabama,8,5,0,0.0,32.601035100000004,-85.3554861,2020-03-18 19:42 EDT
Elmore,Alabama,4,2,0,0.0,32.54165,-86.31093,2020-03-18 19:42 EDT
Shelby,Alabama,4,0,0,0.0,33.113,-86.58361,2020-03-18 19:42 EDT
Tuscaloosa,Alabama,3,0,0,0.0,33.21042,-87.56625,2020-03-18 19:42 EDT
Montgomery,Alabama,2,0,0,0.0,32.38015,-86.30008000000001,2020-03-18 19:42 EDT
Limestone,Alabama,1,0,0,0.0,34.814892,-86.97728459999999,2020-03-18 19:42 EDT
Baldwin,Alabama,1,0,0,0.0,30.7358912,-87.72352509999999,2020-03-18 19:42 EDT
St. Clair,Alabama,1,0,0,0.0,33.653,-86.3377,2020-03-18 19:42 EDT
Madison,Alabama,1,0,0,0.0,34.763118,-86.5501895,2020-03-18 19:42 EDT
Calhoun,Alabama,1,1,0,0.0,33.7713801,-85.82610840000001,2020-03-18 19:42 EDT
Dothan,Alabama,1,1,0,0.0,31.222890000000003,-85.41731,2020-03-18 19:42 EDT
Cumberland,Maine,24,6,0,0.0,43.790279999999996,-70.24611999999999,2020-03-18 19:42 EDT
Androscoggin,Maine,3,1,0,0.0,44.1658761,-70.20645859999999,2020-03-18 19:42 EDT
Lincoln,Maine,3,1,0,0.0,44.07018529999999,-69.543871,2020-03-18 19:42 EDT
York,Maine,2,1,0,0.0,43.4785298,-70.7154295,2020-03-18 19:42 EDT
Oxford,Maine,1,0,0,0.0,44.5000957,-70.7566691,2020-03-18 19:42 EDT
Kennebec,Maine,1,0,0,0.0,44.409147999999995,-69.76727559999999,2020-03-18 19:42 EDT
Penobscot,Maine,1,1,0,0.0,45.40051210000001,-68.6494573,2020-03-18 19:42 EDT
Rockingham,New Hampshire,17,3,0,0.0,43.04954,-70.93216,2020-03-18 19:42 EDT
Hillsborough,New Hampshire,8,4,0,0.0,43.1443,-71.93271999999999,2020-03-18 19:42 EDT
Grafton,New Hampshire,7,0,0,0.0,43.56212,-71.95114000000001,2020-03-18 19:42 EDT
Carroll,New Hampshire,4,3,0,0.0,43.8128,-71.2506,2020-03-18 19:42 EDT
Marion,Indiana,11,2,1,0.0909091,39.7817436,-86.13841490000001,2020-03-18 19:42 EDT
Hendricks,Indiana,4,1,0,0.0,39.8065,-86.5401,2020-03-18 19:42 EDT
Johnson,Indiana,3,0,1,0.3333333,39.48998220000001,-86.1016083,2020-03-18 19:42 EDT
Lake,Indiana,3,1,0,0.0,41.4166063,-87.38217399999999,2020-03-18 19:42 EDT
Howard,Indiana,2,0,0,0.0,40.4835961,-86.1168603,2020-03-18 19:42 EDT
Hamilton,Indiana,2,1,0,0.0,40.0725137,-86.052018,2020-03-18 19:42 EDT
Franklin,Indiana,2,0,0,0.0,39.414871500000004,-85.06025190000001,2020-03-18 19:42 EDT
Noble,Indiana,1,0,0,0.0,41.3985825,-85.41743879999999,2020-03-18 19:42 EDT
Adams,Indiana,1,0,0,0.0,40.745650700000006,-84.9366342,2020-03-18 19:42 EDT
Boone,Indiana,1,0,0,0.0,40.0507449,-86.4686988,2020-03-18 19:42 EDT
St. Joseph,Indiana,1,0,0,0.0,41.6167201,-86.2899112,2020-03-18 19:42 EDT
Wells,Indiana,1,0,0,0.0,40.729194899999996,-85.221216,2020-03-18 19:42 EDT
LaPorte,Indiana,1,0,0,0.0,41.6106,-86.72251999999999,2020-03-18 19:42 EDT
Floyd,Indiana,1,0,0,0.0,38.318983100000004,-85.9069298,2020-03-18 19:42 EDT
Bartholomew,Indiana,1,0,0,0.0,39.2059499,-85.8975923,2020-03-18 19:42 EDT
Clark,Indiana,1,1,0,0.0,38.47741679999999,-85.70747390000001,2020-03-18 19:42 EDT
Fayette,Indiana,1,1,0,0.0,39.6400652,-85.1787148,2020-03-18 19:42 EDT
Jennings,Indiana,1,1,0,0.0,38.9969408,-85.6280437,2020-03-18 19:42 EDT
Johnson,Iowa,21,3,0,0.0,41.67149570000001,-91.5880542,2020-03-18 19:42 EDT
Dallas,Iowa,5,2,0,0.0,41.68481679999999,-94.039762,2020-03-18 19:42 EDT
Polk,Iowa,3,2,0,0.0,41.6854116,-93.5734424,2020-03-18 19:42 EDT
Allamakee,Iowa,2,0,0,0.0,43.285318200000006,-91.3847131,2020-03-18 19:42 EDT
Pottawattamie,Iowa,1,0,0,0.0,41.3366584,-95.5414196,2020-03-18 19:42 EDT
Carroll,Iowa,1,0,0,0.0,42.06585,-94.86793,2020-03-18 19:42 EDT
Harrison,Iowa,1,0,0,0.0,41.683014,-95.815524,2020-03-18 19:42 EDT
Adair,Iowa,1,0,0,0.0,41.3307435,-94.4709464,2020-03-18 19:42 EDT
Black Hawk,Iowa,1,0,0,0.0,42.4478,-92.3814,2020-03-18 19:42 EDT
Washington,Iowa,1,1,0,0.0,41.335581299999994,-91.7178575,2020-03-18 19:42 EDT
Winneshiek,Iowa,1,1,0,0.0,43.290670899999995,-91.84366779999999,2020-03-18 19:42 EDT
Fayette,Kentucky,8,1,0,0.0,38.0422722,-84.45868670000002,2020-03-18 19:42 EDT
Jefferson,Kentucky,8,0,0,0.0,38.1858902,-85.6549948,2020-03-18 19:42 EDT
Harrison,Kentucky,6,0,0,0.0,38.4417404,-84.3314045,2020-03-18 19:42 EDT
Montgomery,Kentucky,2,0,0,0.0,38.0334716,-83.91302990000001,2020-03-18 19:42 EDT
Nelson,Kentucky,1,0,0,0.0,37.8050764,-85.46597159999999,2020-03-18 19:42 EDT
Clark,Kentucky,1,0,0,0.0,37.9708229,-84.1473359,2020-03-18 19:42 EDT
Bourbon,Kentucky,1,0,1,1.0,38.2066795,-84.2171359,2020-03-18 19:42 EDT
Lyon,Kentucky,1,0,0,0.0,37.0261669,-88.07899509999999,2020-03-18 19:42 EDT
Hinds,Mississippi,6,0,0,0.0,32.2667675,-90.4426253,2020-03-18 19:42 EDT
Leflore,Mississippi,4,0,0,0.0,33.550528,-90.30106540000001,2020-03-18 19:42 EDT
Pearl River,Mississippi,4,2,0,0.0,30.768543400000002,-89.5897574,2020-03-18 19:42 EDT
Forrest,Mississippi,3,0,0,0.0,31.1888395,-89.2578348,2020-03-18 19:42 EDT
Harrison,Mississippi,3,2,0,0.0,30.512156400000002,-89.1166843,2020-03-18 19:42 EDT
Copiah,Mississippi,2,0,0,0.0,31.869320399999996,-90.4488597,2020-03-18 19:42 EDT
Hancock,Mississippi,2,1,0,0.0,30.416343800000003,-89.4887981,2020-03-18 19:42 EDT
Jackson,Mississippi,2,1,0,0.0,30.5432779,-88.6359578,2020-03-18 19:42 EDT
Desoto,Mississippi,2,2,0,0.0,34.8749403,-89.9888221,2020-03-18 19:42 EDT
Bolivar,Mississippi,2,2,0,0.0,33.7957674,-90.87602890000001,2020-03-18 19:42 EDT
Coahoma,Mississippi,2,2,0,0.0,34.2273536,-90.5976907,2020-03-18 19:42 EDT
Monroe,Mississippi,1,0,0,0.0,33.8922661,-88.4805139,2020-03-18 19:42 EDT
Perry,Mississippi,1,1,0,0.0,31.1719331,-88.9923085,2020-03-18 19:42 EDT
Providence,Rhode Island,33,10,0,0.0,41.82387,-71.41199,2020-03-18 19:42 EDT
Jefferson,Arkansas,3,0,0,0.0,34.37911,-92.16608000000001,2020-03-18 19:42 EDT
Washington,Arkansas,1,1,0,0.0,35.978486600000004,-94.2160806,2020-03-18 19:42 EDT
Oklahoma,Oklahoma,6,0,0,0.0,35.582684,-97.50859940000001,2020-03-18 19:42 EDT
Tulsa,Oklahoma,3,0,0,0.0,36.15011,-95.99351999999999,2020-03-18 19:42 EDT
Cleveland,Oklahoma,2,0,0,0.0,35.2030938,-97.3263907,2020-03-18 19:42 EDT
Kay,Oklahoma,2,0,0,0.0,36.8180061,-97.14387070000001,2020-03-18 19:42 EDT
Out-of-State,Oklahoma,2,0,0,0.0,35.567262799999995,-97.28636390000001,2020-03-18 19:42 EDT
Jackson,Oklahoma,1,0,0,0.0,34.586625399999996,-99.4160473,2020-03-18 19:42 EDT
Payne,Oklahoma,1,0,0,0.0,36.0773271,-96.9757817,2020-03-18 19:42 EDT
Canadian,Oklahoma,1,0,0,0.0,35.5425812,-97.98256479999999,2020-03-18 19:42 EDT
Pawnee,Oklahoma,1,0,0,0.0,36.316907799999996,-96.69931209999999,2020-03-18 19:42 EDT
Washington,District of Columbia,31,0,0,0.0,38.890370000000004,-77.03196,2020-03-18 19:42 EDT
Bernalillo,New Mexico,16,2,0,0.0,35.0512846,-106.6703125,2020-03-18 19:42 EDT
Santa Fe,New Mexico,5,1,0,0.0,35.69168,-105.93796,2020-03-18 19:42 EDT
Sandoval,New Mexico,4,2,0,0.0,35.6887887,-106.8666133,2020-03-18 19:42 EDT
Socorro,New Mexico,2,0,0,0.0,34.060140000000004,-106.89187,2020-03-18 19:42 EDT
Taos,New Mexico,1,0,0,0.0,36.57785629999999,-105.63103570000001,2020-03-18 19:42 EDT
Maricopa,Arizona,11,2,0,0.0,33.348824699999994,-112.49127879999999,2020-03-18 19:42 EDT
Pinal,Arizona,8,3,0,0.0,32.9043197,-111.34476470000001,2020-03-18 19:42 EDT
Pima,Arizona,5,1,0,0.0,32.0972712,-111.78976709999999,2020-03-18 19:42 EDT
Navajo,Arizona,2,1,0,0.0,35.3995506,-110.3213878,2020-03-18 19:42 EDT
Graham,Arizona,1,0,0,0.0,32.87449,-109.74198,2020-03-18 19:42 EDT
New Castle,Delaware,17,2,0,0.0,39.65977,-75.56394,2020-03-18 19:42 EDT
Sussex,Delaware,1,0,0,0.0,38.6620172,-75.39879570000001,2020-03-18 19:42 EDT
Kent,Delaware,1,1,0,0.0,39.088814500000005,-75.5671303,2020-03-18 19:42 EDT
Douglas,Nebraska,19,0,0,0.0,41.295351600000004,-96.15533409999999,2020-03-18 19:42 EDT
Knox,Nebraska,2,0,0,0.0,42.631654600000005,-97.89463640000001,2020-03-18 19:42 EDT
Cass,Nebraska,1,0,0,0.0,40.909757899999995,-96.14136090000001,2020-03-18 19:42 EDT
Sarpy,Nebraska,1,0,0,0.0,41.1128626,-96.1134336,2020-03-18 19:42 EDT
Lincoln,Nebraska,1,1,0,0.0,41.047785299999994,-100.7451548,2020-03-18 19:42 EDT
Johnson,Kansas,12,2,0,0.0,38.8837729,-94.82222519999999,2020-03-18 19:42 EDT
Wyandotte,Kansas,4,0,1,0.25,39.1140701,-94.7652427,2020-03-18 19:42 EDT
